3.8095238095e-01 4.5263157895e-01 5.8823529412e-01 6.2162162162e-01 7.9487179487e-01
-7.9023458025e-01 -4.4961893004e-01 -7.6232401341e-01 6.2593543301e-02 -1.5752667438e-02
-4.7075387940e-02 -1.6540511504e-02 -7.5417757845e-02 -8.4703142786e-02 -2.9426888824e-02
1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00
2.8990954226e-01 2.9435747264e-01 5.7020762345e-01 2.5769068263e-01 1.3468561724e-01
1.0200000000e+02 1.4700000000e+02 7.2000000000e+01 5.1000000000e+01 4.7000000000e+01
